job_title,company,match_score,recommendation,salary_range,location,job_url
"Senior Manager, Software Engineering, Full Stack",Capital One,78.45,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack/1732/84767068928
"Manager, Product Management, Developer Experience",Capital One,78.45,🚀 STRONG MATCH - Highly recommended,"$144,000 - $164,400 (for Plano, TX and Richmond, VA)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/manager-product-management-developer-experience/1732/86033033056
"Director, Technical Program Management - Card Tech (Agent Servicing Platform)",Capital One,78.44,🚀 STRONG MATCH - Highly recommended,"$205,400 - $234,400","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/director-technical-program-management-card-tech-agent-servicing-platform/1732/84988486576
"Lead Software Engineer, Full Stack",Capital One,78.43,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack/1732/85173243904
"Senior Manager, Software Engineer (Full Stack, People Leader)",Capital One,78.43,🚀 STRONG MATCH - Highly recommended,"$245,900 - $280,600 (for New York, NY)","New York, New York / McLean, Virginia",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineer-full-stack-people-leader/1732/85253382320
"Principal Associate, Business Analysis",Capital One,78.42,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/principal-associate-business-analysis/1732/84896775040
"Process Manager, Senior Associate",Capital One,78.41,🚀 STRONG MATCH - Highly recommended,"$78,400 - $89,500","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/process-manager-senior-associate/1732/86448346720
"Director, Technical Program Management - AI/ML",Capital One,78.4,🚀 STRONG MATCH - Highly recommended,"$205,400 - $234,400 (Chicago, Plano, Richmond) to $246,500 - $281,300 (New York)","Cambridge, Massachusetts",https://www.capitalonecareers.com/job/cambridge/director-technical-program-management-ai-ml/1732/86603727856
"Sr. Associate, Product Management",Capital One,78.39,🚀 STRONG MATCH - Highly recommended,"$109,000 - $124,400","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-associate-product-management/1732/84767064896
"Senior Manager Platform Engineer, Workday",Capital One,78.38,🚀 STRONG MATCH - Highly recommended,"$193,000 - $220,300","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-platform-engineer-workday/1732/86468805792
"Senior Manager, Software Engineering, Salesforce (people leader)",Capital One,78.37,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-manager-software-engineering-salesforce-people-leader/1732/85987375680
Senior Technical Product Manager,Capital One,78.37,🚀 STRONG MATCH - Highly recommended,"$210,500 - $240,300","New York, New York",https://www.capitalonecareers.com/job/new-york/senior-technical-product-manager/1732/85776964160
"Senior Manager, Product Manager: Capital One Shopping (Remote-Eligible)",Capital One,78.37,🚀 STRONG MATCH - Highly recommended,"$175,500 - $200,300 (Remote) | $193,000 - $220,300 (McLean, VA) | $210,500 - $240,300 (San Francisco, CA)","McLean, Virginia | New York, New York | Remote | San Francisco, California",https://www.capitalonecareers.com/job/mclean/senior-manager-product-manager-capital-one-shopping-remote-eligible/1732/85563042064
"Director, Chief of Staff - AI/ML Product Engineering",Capital One,78.37,🚀 STRONG MATCH - Highly recommended,"$226,000 - $257,900 (McLean, VA); $246,500 - $281,300 (New York, NY); $205,400 - $234,400 (Richmond, VA); $246,500 - $281,300 (San Francisco, CA)","McLean, Virginia, Chicago, Illinois, New York, New York, Richmond, Virginia, San Francisco, California",https://www.capitalonecareers.com/job/mclean/director-chief-of-staff-ai-ml-product-engineering/1732/86603727952
"Senior Manager, Software Engineering, Back End (Java, Node, AWS)",Capital One,78.36,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineering-back-end-java-node-aws/1732/84767070784
"Lead, Software Engineer, Full stack",Capital One,78.36,🚀 STRONG MATCH - Highly recommended,"$211,000 - $240,800 (New York, NY); $175,800 - $200,700 (Richmond, VA)","McLean, Virginia, Richmond, Virginia, New York, New York",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack/1732/86216418464
Distinguished Engineer - Finance Technology,Capital One,78.36,🚀 STRONG MATCH - Highly recommended,"$263,900 - $328,500 (depending on location)","New York, New York, Richmond, Virginia, Cambridge, Massachusetts, McLean, Virginia",https://www.capitalonecareers.com/job/new-york/distinguished-engineer-finance-technology/1732/84766996352
MBA Product Intern - Summer 2026,Capital One,78.35,🚀 STRONG MATCH - Highly recommended,"$169,000 - $203,000 (Note: Salary is location-dependent and listed as annual for intern roles)","McLean, Virginia; Chicago, Illinois; Richmond, Virginia; New York, New York",https://www.capitalonecareers.com/job/mclean/mba-product-intern-summer-2026/31238/86586107776
"Manager, Software Engineering, Back End",Capital One,78.35,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/manager-software-engineering-back-end/1732/85245746064
"Senior Associate, Financial Analysis",Capital One,78.34,🚀 STRONG MATCH - Highly recommended,"$86,000 - $98,200 (for Richmond, VA)","McLean, Virginia; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-associate-financial-analysis/1732/85921903056
Principal Associate: Change Process Lead (FS),Capital One,78.34,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/principal-associate-change-process-lead-fs/1732/86171144608
Senior Manager of Technical Program Management,Capital One,78.34,🚀 STRONG MATCH - Highly recommended,"$175,500 - $200,300","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-manager-of-technical-program-management/1732/86042467632
"Senior Platform Engineer, Workday",Capital One,78.33,🚀 STRONG MATCH - Highly recommended,"$115,900 - $132,200 (for Plano, TX and Richmond, VA)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-platform-engineer-workday/1732/84767065248
"Director, Product Management",Capital One,78.33,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/director-product-management/1732/86329394656
"Senior Manager Software Engineer, People Leader (Bank Tech)",Capital One,78.33,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineer-people-leader-bank-tech/1732/84767013920
"Senior Manager, Software Engineering, DevOps (Enterprise Platforms Technology)",Capital One,78.32,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-devops-enterprise-platforms-technology/1732/84767071568
"Senior Manager, Software Engineering, Full Stack",Capital One,78.32,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200 (McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-full-stack/1732/85921902784
"Senior Associate, Financial Analysis",Capital One,78.32,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-associate-financial-analysis/1732/86189311440
Senior Associate Process Manager- Titling Process Team,Capital One,78.32,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-associate-process-manager-titling-process-team/1732/86033033168
"Manager Software Engineering, Full Stack",Capital One,78.32,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/manager-software-engineering-full-stack/1732/85165080704
"Senior Manager, Product Management - Finance Data & Capabilities",Capital One,78.32,🚀 STRONG MATCH - Highly recommended,"$193,000 - $220,300","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-product-management-finance-data-and-capabilities/1732/85528005008
"Sr Associate, Product Manager - New to Credit",Capital One,78.31,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/sr-associate-product-manager-new-to-credit/1732/85995892720
"Senior Manager, Software Engineer",Capital One,78.31,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineer/1732/84988486944
"Software Engineer, Full Stack (Java, AWS)",Capital One,78.31,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/software-engineer-full-stack-java-aws/1732/86487266416
"Senior Manager, Software Engineering, Android",Capital One,78.3,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-manager-software-engineering-android/1732/86477248752
"Senior Lead Software Engineer, Full Stack",Capital One,78.3,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Richmond, VA)","McLean, Virginia; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-full-stack/1732/85315425056
"Senior Manager, Software Engineer",Capital One,78.29,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-software-engineer/1732/84767068336
"Director, Technical Program Management, Bank Tech",Capital One,78.29,🚀 STRONG MATCH - Highly recommended,"$246,500 - $281,300 (New York, NY); $205,400 - $234,400 (Richmond, VA/Wilmington, DE)","McLean, Virginia; Richmond, Virginia; New York, New York; Wilmington, Delaware",https://www.capitalonecareers.com/job/mclean/director-technical-program-management-bank-tech/1732/85741011520
"Senior Platform Engineer, Workday (Workday Financials)",Capital One,78.29,🚀 STRONG MATCH - Highly recommended,"$115,900 - $132,200","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-platform-engineer-workday-workday-financials/1732/84767009616
"Business Manager - Anti-Money Laundering, Models and Advanced Data Insights",Capital One,78.27,🚀 STRONG MATCH - Highly recommended,"$158,400 - $180,800 (for McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/business-manager-anti-money-laundering-models-and-advanced-data-insights/1732/84918563264
"Senior Manager, Software Engineering, Slack (People Leader)",Capital One,78.25,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Plano, TX and Richmond, VA)","Plano, Texas, Richmond, Virginia, McLean, Virginia",https://www.capitalonecareers.com/job/plano/senior-manager-software-engineering-slack-people-leader/1732/84767065920
Software Engineer - Full Stack,Capital One,78.24,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/software-engineer-full-stack/1732/80904970096
"Director, Product Management, Engineering 360",Capital One,78.24,🚀 STRONG MATCH - Highly recommended,"$246,500 - $281,300","New York, New York",https://www.capitalonecareers.com/job/new-york/director-product-management-engineering-360/1732/85528004768
"Senior Manager, Software Engineering, Full Stack",Capital One,78.24,🚀 STRONG MATCH - Highly recommended,"$245,900 - $280,600 (for New York, NY)","New York, New York | McLean, Virginia",https://www.capitalonecareers.com/job/new-york/senior-manager-software-engineering-full-stack/1732/85995892320
"Sr. Director, Product Management - AI/ML Platform Intelligence",Capital One,78.23,🚀 STRONG MATCH - Highly recommended,"$264,300 - $301,700 (McLean, VA); $288,400 - $329,100 (New York, NY & San Francisco, CA)","McLean, Virginia, Chicago, Illinois, New York, New York, San Francisco, California",https://www.capitalonecareers.com/job/mclean/sr-director-product-management-ai-ml-platform-intelligence/1732/85776964384
"Lead Software Engineer, Front End",Capital One,78.23,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (for Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-front-end/1732/85921902704
"Sr. Associate, Product Management - Audit",Capital One,78.22,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/sr-associate-product-management-audit/1732/84768134640
"Manager, Product Management- Card Intelligence",Capital One,78.21,🚀 STRONG MATCH - Highly recommended,"$144,000 - $197,200","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-product-management-card-intelligence/1732/85950109824
Sr. Business Analyst - Small Business Bank,Capital One,78.21,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-business-analyst-small-business-bank/1732/86330771504
"Senior Manager, Product Manager, Generative AI Tooling",Capital One,78.21,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-manager-product-manager-generative-ai-tooling/1732/85813785456
Senior Associate Project Management- Data Strategy and Products,Capital One,78.21,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-associate-project-management-data-strategy-and-products/1732/86291846192
"Sr. Director, Technical Program Management- - Command Center Lead",Capital One,78.21,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/sr-director-technical-program-management-command-center-lead/1732/84767065680
